268 923
41 42 1.000000
41 241 1.000000
41 55 1.000000
41 222 1.000000
41 19 1.000000
218 20 1.000000
218 40 1.000000
218 219 1.000000
218 220 1.000000
218 222 1.000000
218 223 1.000000
218 224 1.000000
218 225 1.000000
218 50 1.000000
218 19 1.000000
218 106 1.000000
218 41 1.000000
37 36 1.000000
37 38 1.000000
37 54 1.000000
37 207 1.000000
37 251 1.000000
37 231 1.000000
37 50 1.000000
68 18 1.000000
68 69 1.000000
68 16 1.000000
68 176 1.000000
68 67 1.000000
68 241 1.000000
68 94 1.000000
68 19 1.000000
68 17 1.000000
68 41 1.000000
178 177 1.000000
178 179 1.000000
178 180 1.000000
178 182 1.000000
178 245 1.000000
178 247 1.000000
178 248 1.000000
178 235 1.000000
178 26 1.000000
178 19 1.000000
178 17 1.000000
178 106 1.000000
175 172 1.000000
175 176 1.000000
175 177 1.000000
175 179 1.000000
175 180 1.000000
175 247 1.000000
175 248 1.000000
175 19 1.000000
175 17 1.000000
175 106 1.000000
175 68 1.000000
175 178 1.000000
23 22 1.000000
23 24 1.000000
23 238 1.000000
23 67 1.000000
23 94 1.000000
23 109 1.000000
23 50 1.000000
23 19 1.000000
23 68 1.000000
35 22 1.000000
35 32 1.000000
35 36 1.000000
35 176 1.000000
35 165 1.000000
35 34 1.000000
35 109 1.000000
35 19 1.000000
35 17 1.000000
35 37 1.000000
35 68 1.000000
35 175 1.000000
35 23 1.000000
15 16 1.000000
15 88 1.000000
15 52 1.000000
15 172 1.000000
15 176 1.000000
15 67 1.000000
15 94 1.000000
15 14 1.000000
15 50 1.000000
15 17 1.000000
15 68 1.000000
15 175 1.000000
15 23 1.000000
15 35 1.000000
91 88 1.000000
91 36 1.000000
91 92 1.000000
91 165 1.000000
91 67 1.000000
91 180 1.000000
91 182 1.000000
91 247 1.000000
91 14 1.000000
91 254 1.000000
91 19 1.000000
91 17 1.000000
91 106 1.000000
91 37 1.000000
91 68 1.000000
91 178 1.000000
91 175 1.000000
91 23 1.000000
91 35 1.000000
91 15 1.000000
31 32 1.000000
31 167 1.000000
31 165 1.000000
31 34 1.000000
31 253 1.000000
31 30 1.000000
31 262 1.000000
31 19 1.000000
31 17 1.000000
31 23 1.000000
31 35 1.000000
31 91 1.000000
83 84 1.000000
83 192 1.000000
83 82 1.000000
83 216 1.000000
83 179 1.000000
83 219 1.000000
83 220 1.000000
83 223 1.000000
83 50 1.000000
83 19 1.000000
83 106 1.000000
83 218 1.000000
83 178 1.000000
83 175 1.000000
127 126 1.000000
79 18 1.000000
79 69 1.000000
79 16 1.000000
79 80 1.000000
79 176 1.000000
79 67 1.000000
79 241 1.000000
79 144 1.000000
79 50 1.000000
79 19 1.000000
79 17 1.000000
79 41 1.000000
79 68 1.000000
79 175 1.000000
79 23 1.000000
79 35 1.000000
79 15 1.000000
79 91 1.000000
101 100 1.000000
101 102 1.000000
101 40 1.000000
101 84 1.000000
101 32 1.000000
101 24 1.000000
101 241 1.000000
101 34 1.000000
101 225 1.000000
101 50 1.000000
101 19 1.000000
101 41 1.000000
101 218 1.000000
101 68 1.000000
101 23 1.000000
101 35 1.000000
101 31 1.000000
101 83 1.000000
101 79 1.000000
93 61 1.000000
93 22 1.000000
93 92 1.000000
93 94 1.000000
93 151 1.000000
93 28 1.000000
93 68 1.000000
93 23 1.000000
93 35 1.000000
93 15 1.000000
93 91 1.000000
149 20 1.000000
149 150 1.000000
149 151 1.000000
149 231 1.000000
149 28 1.000000
149 224 1.000000
149 225 1.000000
149 226 1.000000
149 50 1.000000
149 19 1.000000
149 218 1.000000
149 37 1.000000
149 83 1.000000
149 101 1.000000
149 93 1.000000
39 22 1.000000
39 40 1.000000
39 38 1.000000
39 144 1.000000
39 168 1.000000
39 19 1.000000
39 106 1.000000
39 41 1.000000
39 218 1.000000
39 37 1.000000
39 68 1.000000
39 23 1.000000
39 35 1.000000
39 79 1.000000
39 101 1.000000
39 93 1.000000
39 149 1.000000
215 100 1.000000
215 20 1.000000
215 216 1.000000
215 217 1.000000
215 168 1.000000
215 214 1.000000
215 19 1.000000
215 106 1.000000
215 218 1.000000
215 83 1.000000
215 101 1.000000
215 149 1.000000
215 39 1.000000
112 113 1.000000
112 111 1.000000
112 168 1.000000
112 205 1.000000
112 231 1.000000
112 28 1.000000
112 226 1.000000
112 106 1.000000
112 37 1.000000
112 93 1.000000
112 149 1.000000
112 39 1.000000
112 215 1.000000
152 153 1.000000
152 164 1.000000
152 165 1.000000
152 253 1.000000
152 174 1.000000
152 151 1.000000
152 201 1.000000
152 254 1.000000
152 19 1.000000
152 17 1.000000
152 106 1.000000
152 35 1.000000
152 91 1.000000
152 31 1.000000
152 93 1.000000
152 149 1.000000
110 38 1.000000
110 111 1.000000
110 143 1.000000
110 207 1.000000
110 151 1.000000
110 231 1.000000
110 109 1.000000
110 19 1.000000
110 37 1.000000
110 23 1.000000
110 35 1.000000
110 15 1.000000
110 93 1.000000
110 149 1.000000
110 39 1.000000
110 112 1.000000
110 152 1.000000
99 100 1.000000
99 61 1.000000
99 158 1.000000
99 102 1.000000
99 115 1.000000
99 98 1.000000
99 217 1.000000
99 35 1.000000
99 15 1.000000
99 101 1.000000
99 93 1.000000
99 215 1.000000
99 152 1.000000
99 110 1.000000
193 36 1.000000
193 188 1.000000
193 194 1.000000
193 238 1.000000
193 205 1.000000
193 226 1.000000
193 17 1.000000
193 37 1.000000
193 23 1.000000
193 35 1.000000
193 91 1.000000
193 93 1.000000
193 149 1.000000
193 39 1.000000
193 112 1.000000
193 99 1.000000
171 111 1.000000
171 92 1.000000
171 172 1.000000
171 249 1.000000
171 208 1.000000
171 170 1.000000
171 205 1.000000
171 37 1.000000
171 175 1.000000
171 15 1.000000
171 91 1.000000
171 93 1.000000
171 112 1.000000
171 110 1.000000
171 193 1.000000
206 207 1.000000
206 208 1.000000
206 205 1.000000
206 151 1.000000
206 44 1.000000
206 226 1.000000
206 37 1.000000
206 68 1.000000
206 23 1.000000
206 35 1.000000
206 15 1.000000
206 79 1.000000
206 93 1.000000
206 149 1.000000
206 39 1.000000
206 112 1.000000
206 152 1.000000
206 110 1.000000
206 99 1.000000
206 193 1.000000
206 171 1.000000
60 61 1.000000
60 18 1.000000
60 73 1.000000
60 22 1.000000
60 94 1.000000
60 201 1.000000
60 19 1.000000
60 17 1.000000
60 41 1.000000
60 68 1.000000
60 23 1.000000
60 35 1.000000
60 15 1.000000
60 79 1.000000
60 101 1.000000
60 93 1.000000
60 39 1.000000
60 152 1.000000
60 99 1.000000
60 206 1.000000
166 84 1.000000
166 32 1.000000
166 167 1.000000
166 165 1.000000
166 168 1.000000
166 30 1.000000
166 231 1.000000
166 106 1.000000
166 37 1.000000
166 35 1.000000
166 91 1.000000
166 31 1.000000
166 83 1.000000
166 101 1.000000
166 149 1.000000
166 39 1.000000
166 215 1.000000
166 112 1.000000
166 152 1.000000
166 110 1.000000
166 171 1.000000
166 206 1.000000
81 16 1.000000
81 80 1.000000
81 82 1.000000
81 92 1.000000
81 253 1.000000
81 118 1.000000
81 109 1.000000
81 226 1.000000
81 50 1.000000
81 19 1.000000
81 17 1.000000
81 218 1.000000
81 68 1.000000
81 23 1.000000
81 35 1.000000
81 15 1.000000
81 91 1.000000
81 31 1.000000
81 83 1.000000
81 79 1.000000
81 93 1.000000
81 149 1.000000
81 112 1.000000
81 152 1.000000
81 110 1.000000
81 193 1.000000
81 171 1.000000
81 206 1.000000
204 61 1.000000
204 22 1.000000
204 168 1.000000
204 205 1.000000
204 231 1.000000
204 201 1.000000
204 28 1.000000
204 226 1.000000
204 106 1.000000
204 37 1.000000
204 23 1.000000
204 35 1.000000
204 93 1.000000
204 149 1.000000
204 39 1.000000
204 215 1.000000
204 112 1.000000
204 152 1.000000
204 110 1.000000
204 99 1.000000
204 193 1.000000
204 171 1.000000
204 206 1.000000
204 60 1.000000
204 166 1.000000
204 81 1.000000
103 102 1.000000
103 36 1.000000
103 104 1.000000
103 186 1.000000
103 217 1.000000
103 205 1.000000
103 262 1.000000
103 163 1.000000
103 37 1.000000
103 35 1.000000
103 91 1.000000
103 31 1.000000
103 101 1.000000
103 215 1.000000
103 112 1.000000
103 99 1.000000
103 193 1.000000
103 171 1.000000
103 206 1.000000
103 204 1.000000
187 16 1.000000
187 188 1.000000
187 92 1.000000
187 186 1.000000
187 67 1.000000
187 241 1.000000
187 151 1.000000
187 17 1.000000
187 41 1.000000
187 68 1.000000
187 23 1.000000
187 15 1.000000
187 91 1.000000
187 79 1.000000
187 101 1.000000
187 93 1.000000
187 149 1.000000
187 152 1.000000
187 110 1.000000
187 99 1.000000
187 193 1.000000
187 171 1.000000
187 206 1.000000
187 60 1.000000
187 81 1.000000
187 103 1.000000
200 61 1.000000
200 18 1.000000
200 92 1.000000
200 98 1.000000
200 186 1.000000
200 201 1.000000
200 19 1.000000
200 17 1.000000
200 41 1.000000
200 68 1.000000
200 23 1.000000
200 91 1.000000
200 79 1.000000
200 93 1.000000
200 112 1.000000
200 152 1.000000
200 99 1.000000
200 193 1.000000
200 171 1.000000
200 60 1.000000
200 81 1.000000
200 204 1.000000
200 103 1.000000
200 187 1.000000
128 126 1.000000
128 127 1.000000
129 126 1.000000
129 127 1.000000
129 128 1.000000
121 122 1.000000
121 125 1.000000
121 126 1.000000
121 127 1.000000
121 128 1.000000
121 129 1.000000
130 126 1.000000
130 127 1.000000
130 128 1.000000
130 129 1.000000
130 121 1.000000
131 126 1.000000
131 127 1.000000
131 128 1.000000
131 129 1.000000
131 121 1.000000
131 130 1.000000
132 126 1.000000
132 127 1.000000
132 128 1.000000
132 129 1.000000
132 121 1.000000
132 130 1.000000
132 131 1.000000
105 104 1.000000
105 8 1.000000
105 50 1.000000
105 19 1.000000
105 17 1.000000
105 106 1.000000
105 41 1.000000
105 218 1.000000
105 37 1.000000
105 68 1.000000
105 178 1.000000
105 175 1.000000
105 23 1.000000
105 35 1.000000
105 15 1.000000
105 91 1.000000
105 31 1.000000
105 83 1.000000
105 126 1.000000
105 127 1.000000
105 79 1.000000
105 101 1.000000
105 93 1.000000
105 149 1.000000
105 39 1.000000
105 215 1.000000
105 112 1.000000
105 152 1.000000
105 110 1.000000
105 99 1.000000
105 193 1.000000
105 171 1.000000
105 206 1.000000
105 60 1.000000
105 166 1.000000
105 81 1.000000
105 204 1.000000
105 103 1.000000
105 187 1.000000
105 200 1.000000
105 128 1.000000
105 129 1.000000
105 121 1.000000
105 130 1.000000
105 131 1.000000
105 132 1.000000
211 141 1.000000
211 212 1.000000
210 209 1.000000
210 23 1.000000
210 35 1.000000
210 31 1.000000
210 211 1.000000
244 243 1.000000
244 185 1.000000
244 166 1.000000
227 206 1.000000
227 166 1.000000
119 117 1.000000
119 81 1.000000
236 232 1.000000
236 93 1.000000
236 112 1.000000
236 193 1.000000
236 200 1.000000
239 23 1.000000
239 39 1.000000
239 193 1.000000
237 21 1.000000
237 68 1.000000
237 23 1.000000
237 79 1.000000
237 60 1.000000
237 187 1.000000
237 200 1.000000
148 147 1.000000
148 142 1.000000
148 37 1.000000
148 149 1.000000
148 39 1.000000
148 110 1.000000
148 211 1.000000
228 15 1.000000
228 93 1.000000
228 110 1.000000
228 99 1.000000
228 206 1.000000
228 187 1.000000
252 37 1.000000
252 171 1.000000
252 166 1.000000
240 17 1.000000
240 193 1.000000
59 53 1.000000
59 41 1.000000
59 60 1.000000
59 200 1.000000
229 35 1.000000
229 152 1.000000
229 99 1.000000
229 206 1.000000
229 204 1.000000
133 126 1.000000
133 128 1.000000
133 129 1.000000
133 130 1.000000
133 105 1.000000
134 126 1.000000
134 128 1.000000
134 129 1.000000
134 130 1.000000
134 105 1.000000
135 126 1.000000
135 128 1.000000
135 129 1.000000
135 130 1.000000
135 105 1.000000
136 126 1.000000
136 128 1.000000
136 129 1.000000
136 130 1.000000
136 105 1.000000
137 126 1.000000
137 128 1.000000
137 129 1.000000
137 130 1.000000
137 105 1.000000
246 245 1.000000
246 151 1.000000
138 121 1.000000
260 121 1.000000
139 140 1.000000
139 138 1.000000
139 260 1.000000
256 140 1.000000
257 121 1.000000
257 256 1.000000
258 121 1.000000
258 256 1.000000
259 121 1.000000
259 256 1.000000
120 121 1.000000
261 121 1.000000
116 114 1.000000
116 117 1.000000
116 120 1.000000
116 261 1.000000
146 147 1.000000
146 145 1.000000
146 142 1.000000
146 41 1.000000
146 68 1.000000
146 101 1.000000
146 60 1.000000
255 145 1.000000
255 140 1.000000
255 142 1.000000
255 39 1.000000
230 97 1.000000
230 68 1.000000
230 23 1.000000
230 79 1.000000
230 39 1.000000
230 206 1.000000
230 60 1.000000
267 4 1.000000
1 268 1.000000
1 170 1.000000
1 267 1.000000
195 194 1.000000
195 196 1.000000
265 37 1.000000
265 39 1.000000
198 195 1.000000
197 196 1.000000
197 198 1.000000
199 99 1.000000
199 193 1.000000
199 103 1.000000
199 187 1.000000
199 200 1.000000
199 195 1.000000
199 197 1.000000
49 47 1.000000
49 45 1.000000
49 50 1.000000
49 19 1.000000
49 218 1.000000
49 83 1.000000
49 149 1.000000
49 81 1.000000


