68 2278
3 25 444.0
3 26 444.0
3 27 444.0
3 28 444.0
3 29 444.0
3 30 444.0
3 31 444.0
3 32 444.0
3 33 445.0
3 34 445.0
3 35 445.0
3 36 445.0
3 37 445.0
3 38 445.0
3 39 445.0
3 40 445.0
3 41 445.0
3 42 445.0
3 43 445.0
3 44 445.0
3 45 445.0
3 46 445.0
3 47 445.0
3 48 445.0
3 49 445.0
3 50 445.0
3 51 445.0
3 52 445.0
3 53 445.0
3 54 445.0
3 55 445.0
3 56 445.0
3 57 445.0
3 58 445.0
3 59 445.0
3 60 445.0
3 61 445.0
3 62 445.0
3 63 445.0
3 64 445.0
3 65 445.0
3 66 445.0
3 67 445.0
3 68 445.0
4 5 444.0
4 6 445.0
4 7 445.0
4 8 445.0
4 9 445.0
4 10 445.0
4 11 445.0
4 12 445.0
4 13 445.0
4 14 444.0
4 15 445.0
4 16 445.0
4 17 445.0
4 18 445.0
4 19 445.0
4 20 445.0
4 21 445.0
4 22 445.0
4 23 445.0
4 24 445.0
4 25 445.0
4 26 445.0
4 27 445.0
4 28 445.0
4 29 445.0
4 30 445.0
4 31 445.0
4 32 445.0
4 33 444.0
4 34 444.0
4 35 444.0
4 36 444.0
4 37 444.0
4 38 444.0
4 39 444.0
4 40 444.0
4 41 445.0
4 42 445.0
4 43 445.0
4 44 445.0
4 45 445.0
4 46 445.0
4 47 445.0
4 48 445.0
4 49 445.0
4 50 445.0
4 51 445.0
4 52 445.0
4 53 445.0
4 54 445.0
4 55 445.0
4 56 445.0
4 57 445.0
4 58 445.0
4 59 445.0
4 60 445.0
4 61 445.0
4 62 445.0
4 63 445.0
4 64 445.0
4 65 445.0
4 66 445.0
4 67 445.0
4 68 445.0
5 6 444.0
5 7 445.0
5 8 445.0
5 9 445.0
5 10 445.0
5 11 445.0
5 12 445.0
5 13 445.0
5 14 445.0
5 15 444.0
5 16 445.0
5 17 445.0
5 18 445.0
5 19 445.0
5 20 445.0
5 21 445.0
5 22 445.0
5 23 445.0
5 24 444.0
5 25 445.0
5 26 445.0
5 27 445.0
5 28 445.0
5 29 445.0
5 30 445.0
5 31 445.0
5 32 445.0
5 33 445.0
5 34 445.0
5 35 445.0
5 36 445.0
5 37 445.0
5 38 445.0
5 39 445.0
5 40 445.0
5 41 444.0
5 42 444.0
5 43 444.0
5 44 444.0
5 45 444.0
5 46 444.0
5 47 444.0
5 48 445.0
5 49 445.0
5 50 445.0
5 51 445.0
5 52 445.0
5 53 445.0
5 54 445.0
5 55 445.0
5 56 445.0
5 57 445.0
5 58 445.0
5 59 445.0
5 60 445.0
5 61 445.0
5 62 445.0
5 63 445.0
5 64 445.0
5 65 445.0
5 66 445.0
5 67 445.0
5 68 445.0
6 7 444.0
6 8 445.0
6 9 445.0
6 10 445.0
6 11 445.0
6 12 445.0
6 13 445.0
6 14 445.0
6 15 445.0
6 16 444.0
6 17 445.0
6 18 445.0
6 19 445.0
6 20 445.0
6 21 445.0
6 22 445.0
6 23 445.0
6 24 445.0
6 25 444.0
6 26 445.0
6 27 445.0
6 28 445.0
6 29 445.0
6 30 445.0
6 31 445.0
6 32 445.0
6 33 444.0
6 34 445.0
6 35 445.0
6 36 445.0
6 37 445.0
6 38 445.0
6 39 445.0
6 40 445.0
6 41 445.0
6 42 445.0
6 43 445.0
6 44 445.0
6 45 445.0
6 46 445.0
6 47 445.0
6 48 444.0
6 49 444.0
6 50 444.0
6 51 444.0
6 52 444.0
6 53 444.0
6 54 445.0
6 55 445.0
6 56 445.0
6 57 445.0
6 58 445.0
6 59 445.0
6 60 445.0
6 61 445.0
6 62 445.0
6 63 445.0
6 64 445.0
6 65 445.0
6 66 445.0
6 67 445.0
6 68 445.0
7 8 444.0
7 9 445.0
7 10 445.0
7 11 445.0
7 12 445.0
7 13 445.0
7 14 445.0
7 15 445.0
7 16 445.0
7 17 444.0
7 18 445.0
7 19 445.0
7 20 445.0
7 21 445.0
7 22 445.0
7 23 445.0
7 24 445.0
7 25 445.0
7 26 444.0
7 27 445.0
7 28 445.0
7 29 445.0
7 30 445.0
7 31 445.0
7 32 445.0
7 33 445.0
7 34 444.0
7 35 445.0
7 36 445.0
7 37 445.0
7 38 445.0
7 39 445.0
7 40 445.0
7 41 444.0
7 42 445.0
7 43 445.0
7 44 445.0
7 45 445.0
7 46 445.0
7 47 445.0
7 48 445.0
7 49 445.0
7 50 445.0
7 51 445.0
7 52 445.0
7 53 445.0
7 54 444.0
7 55 444.0
7 56 444.0
7 57 444.0
7 58 444.0
7 59 445.0
7 60 445.0
7 61 445.0
7 62 445.0
7 63 445.0
7 64 445.0
7 65 445.0
7 66 445.0
7 67 445.0
7 68 445.0
8 9 444.0
8 10 445.0
8 11 445.0
8 12 445.0
8 13 445.0
8 14 445.0
8 15 445.0
8 16 445.0
8 17 445.0
8 18 444.0
8 19 445.0
8 20 445.0
8 21 445.0
8 22 445.0
8 23 445.0
8 24 445.0
8 25 445.0
8 26 445.0
8 27 444.0
8 28 445.0
8 29 445.0
8 30 445.0
8 31 445.0
8 32 445.0
8 33 445.0
8 34 445.0
8 35 444.0
8 36 445.0
8 37 445.0
8 38 445.0
8 39 445.0
8 40 445.0
8 41 445.0
8 42 444.0
8 43 445.0
8 44 445.0
8 45 445.0
8 46 445.0
8 47 445.0
8 48 444.0
8 49 445.0
8 50 445.0
8 51 445.0
8 52 445.0
8 53 445.0
8 54 445.0
8 55 445.0
8 56 445.0
8 57 445.0
8 58 445.0
8 59 444.0
8 60 444.0
8 61 444.0
8 62 444.0
8 63 445.0
8 64 445.0
8 65 445.0
8 66 445.0
8 67 445.0
8 68 445.0
9 10 444.0
9 11 445.0
9 12 445.0
9 13 445.0
9 14 445.0
9 15 445.0
9 16 445.0
9 17 445.0
9 18 445.0
9 19 444.0
9 20 445.0
9 21 445.0
9 22 445.0
9 23 445.0
9 24 445.0
9 25 445.0
9 26 445.0
9 27 445.0
9 28 444.0
9 29 445.0
9 30 445.0
9 31 445.0
9 32 445.0
9 33 445.0
9 34 445.0
9 35 445.0
9 36 444.0
9 37 445.0
9 38 445.0
9 39 445.0
9 40 445.0
9 41 445.0
9 42 445.0
9 43 444.0
9 44 445.0
9 45 445.0
9 46 445.0
9 47 445.0
9 48 445.0
9 49 444.0
9 50 445.0
9 51 445.0
9 52 445.0
9 53 445.0
9 54 444.0
9 55 445.0
9 56 445.0
9 57 445.0
9 58 445.0
9 59 445.0
9 60 445.0
9 61 445.0
9 62 445.0
9 63 444.0
9 64 444.0
9 65 444.0
9 66 445.0
9 67 445.0
9 68 445.0
10 11 444.0
10 12 445.0
10 13 445.0
10 14 445.0
10 15 445.0
10 16 445.0
10 17 445.0
10 18 445.0
10 19 445.0
10 20 444.0
10 21 445.0
10 22 445.0
10 23 445.0
10 24 445.0
10 25 445.0
10 26 445.0
10 27 445.0
10 28 445.0
10 29 444.0
10 30 445.0
10 31 445.0
10 32 445.0
10 33 445.0
10 34 445.0
10 35 445.0
10 36 445.0
10 37 444.0
10 38 445.0
10 39 445.0
10 40 445.0
10 41 445.0
10 42 445.0
10 43 445.0
10 44 444.0
10 45 445.0
10 46 445.0
10 47 445.0
10 48 445.0
10 49 445.0
10 50 444.0
10 51 445.0
10 52 445.0
10 53 445.0
10 54 445.0
10 55 444.0
10 56 445.0
10 57 445.0
10 58 445.0
10 59 444.0
10 60 445.0
10 61 445.0
10 62 445.0
10 63 445.0
10 64 445.0
10 65 445.0
10 66 444.0
10 67 444.0
10 68 445.0
11 12 444.0
11 13 445.0
11 14 445.0
11 15 445.0
11 16 445.0
11 17 445.0
11 18 445.0
11 19 445.0
11 20 445.0
11 21 444.0
11 22 445.0
11 23 445.0
11 24 445.0
11 25 445.0
11 26 445.0
11 27 445.0
11 28 445.0
11 29 445.0
11 30 444.0
11 31 445.0
11 32 445.0
11 33 445.0
11 34 445.0
11 35 445.0
11 36 445.0
11 37 445.0
11 38 444.0
11 39 445.0
11 40 445.0
11 41 445.0
11 42 445.0
11 43 445.0
11 44 445.0
11 45 444.0
11 46 445.0
11 47 445.0
11 48 445.0
11 49 445.0
11 50 445.0
11 51 444.0
11 52 445.0
11 53 445.0
11 54 445.0
11 55 445.0
11 56 444.0
11 57 445.0
11 58 445.0
11 59 445.0
11 60 444.0
11 61 445.0
11 62 445.0
11 63 444.0
11 64 445.0
11 65 445.0
11 66 445.0
11 67 445.0
11 68 444.0
12 13 444.0
12 14 445.0
12 15 445.0
12 16 445.0
12 17 445.0
12 18 445.0
12 19 445.0
12 20 445.0
12 21 445.0
12 22 444.0
12 23 445.0
12 24 445.0
12 25 445.0
12 26 445.0
12 27 445.0
12 28 445.0
12 29 445.0
12 30 445.0
12 31 444.0
12 32 445.0
12 33 445.0
12 34 445.0
12 35 445.0
12 36 445.0
12 37 445.0
12 38 445.0
12 39 444.0
12 40 445.0
12 41 445.0
12 42 445.0
12 43 445.0
12 44 445.0
12 45 445.0
12 46 444.0
12 47 445.0
12 48 445.0
12 49 445.0
12 50 445.0
12 51 445.0
12 52 444.0
12 53 445.0
12 54 445.0
12 55 445.0
12 56 445.0
12 57 444.0
12 58 445.0
12 59 445.0
12 60 445.0
12 61 444.0
12 62 445.0
12 63 445.0
12 64 444.0
12 65 445.0
12 66 444.0
12 67 445.0
12 68 445.0
13 14 445.0
13 15 445.0
13 16 445.0
13 17 445.0
13 18 445.0
13 19 445.0
13 20 445.0
13 21 445.0
13 22 445.0
13 23 444.0
13 24 445.0
13 25 445.0
13 26 445.0
13 27 445.0
13 28 445.0
13 29 445.0
13 30 445.0
13 31 445.0
13 32 444.0
13 33 445.0
13 34 445.0
13 35 445.0
13 36 445.0
13 37 445.0
13 38 445.0
13 39 445.0
13 40 444.0
13 41 445.0
13 42 445.0
13 43 445.0
13 44 445.0
13 45 445.0
13 46 445.0
13 47 444.0
13 48 445.0
13 49 445.0
13 50 445.0
13 51 445.0
13 52 445.0
13 53 444.0
13 54 445.0
13 55 445.0
13 56 445.0
13 57 445.0
13 58 444.0
13 59 445.0
13 60 445.0
13 61 445.0
13 62 444.0
13 63 445.0
13 64 445.0
13 65 444.0
13 66 445.0
13 67 444.0
13 68 444.0
14 15 444.0
14 16 444.0
14 17 444.0
14 18 444.0
14 19 444.0
14 20 444.0
14 21 444.0
14 22 444.0
14 23 444.0
14 24 445.0
14 25 445.0
14 26 445.0
14 27 445.0
14 28 445.0
14 29 445.0
14 30 445.0
14 31 445.0
14 32 445.0
14 33 445.0
14 34 445.0
14 35 445.0
14 36 445.0
14 37 445.0
14 38 445.0
14 39 445.0
14 40 445.0
14 41 445.0
14 42 445.0
14 43 445.0
14 44 445.0
14 45 445.0
14 46 445.0
14 47 445.0
14 48 445.0
14 49 445.0
14 50 445.0
14 51 445.0
14 52 445.0
14 53 445.0
14 54 445.0
14 55 445.0
14 56 445.0
14 57 445.0
14 58 445.0
14 59 445.0
14 60 445.0
14 61 445.0
14 62 445.0
14 63 445.0
14 64 445.0
14 65 445.0
14 66 445.0
14 67 445.0
14 68 445.0
15 16 444.0
15 17 444.0
15 18 444.0
15 19 444.0
15 20 444.0
15 21 444.0
15 22 444.0
15 23 444.0
15 24 444.0
15 25 445.0
15 26 445.0
15 27 445.0
15 28 445.0
15 29 445.0
15 30 445.0
15 31 445.0
15 32 445.0
15 33 445.0
15 34 445.0
15 35 445.0
15 36 445.0
15 37 445.0
15 38 445.0
15 39 445.0
15 40 445.0
15 41 445.0
15 42 445.0
15 43 445.0
15 44 445.0
15 45 445.0
15 46 445.0
15 47 445.0
15 48 445.0
15 49 445.0
15 50 445.0
15 51 445.0
15 52 445.0
15 53 445.0
15 54 445.0
15 55 445.0
15 56 445.0
15 57 445.0
15 58 445.0
15 59 445.0
15 60 445.0
15 61 445.0
15 62 445.0
15 63 445.0
15 64 445.0
15 65 445.0
15 66 445.0
15 67 445.0
15 68 445.0
16 17 444.0
16 18 444.0
16 19 444.0
16 20 444.0
16 21 444.0
16 22 444.0
16 23 444.0
16 24 445.0
16 25 444.0
16 26 445.0
16 27 445.0
16 28 445.0
16 29 445.0
16 30 445.0
16 31 445.0
16 32 445.0
16 33 444.0
16 34 445.0
16 35 445.0
16 36 445.0
16 37 445.0
16 38 445.0
16 39 445.0
16 40 445.0
16 41 445.0
16 42 445.0
16 43 445.0
16 44 445.0
16 45 445.0
16 46 445.0
16 47 445.0
16 48 445.0
16 49 445.0
16 50 445.0
16 51 445.0
16 52 445.0
16 53 445.0
16 54 445.0
16 55 445.0
16 56 445.0
16 57 445.0
16 58 445.0
16 59 445.0
16 60 445.0
16 61 445.0
16 62 445.0
16 63 445.0
16 64 445.0
16 65 445.0
16 66 445.0
16 67 445.0
16 68 445.0
17 18 444.0
17 19 444.0
17 20 444.0
17 21 444.0
17 22 444.0
17 23 444.0
17 24 445.0
17 25 445.0
17 26 444.0
17 27 445.0
17 28 445.0
17 29 445.0
17 30 445.0
17 31 445.0
17 32 445.0
17 33 445.0
17 34 444.0
17 35 445.0
17 36 445.0
17 37 445.0
17 38 445.0
17 39 445.0
17 40 445.0
17 41 444.0
17 42 445.0
17 43 445.0
17 44 445.0
17 45 445.0
17 46 445.0
17 47 445.0
17 48 445.0
17 49 445.0
17 50 445.0
17 51 445.0
17 52 445.0
17 53 445.0
17 54 445.0
17 55 445.0
17 56 445.0
17 57 445.0
17 58 445.0
17 59 445.0
17 60 445.0
17 61 445.0
17 62 445.0
17 63 445.0
17 64 445.0
17 65 445.0
17 66 445.0
17 67 445.0
17 68 445.0
18 19 444.0
18 20 444.0
18 21 444.0
18 22 444.0
18 23 444.0
18 24 445.0
18 25 445.0
18 26 445.0
18 27 444.0
18 28 445.0
18 29 445.0
18 30 445.0
18 31 445.0
18 32 445.0
18 33 445.0
18 34 445.0
18 35 444.0
18 36 445.0
18 37 445.0
18 38 445.0
18 39 445.0
18 40 445.0
18 41 445.0
18 42 444.0
18 43 445.0
18 44 445.0
18 45 445.0
18 46 445.0
18 47 445.0
18 48 444.0
18 49 445.0
18 50 445.0
18 51 445.0
18 52 445.0
18 53 445.0
18 54 445.0
18 55 445.0
18 56 445.0
18 57 445.0
18 58 445.0
18 59 445.0
18 60 445.0
18 61 445.0
18 62 445.0
18 63 445.0
18 64 445.0
18 65 445.0
18 66 445.0
18 67 445.0
18 68 445.0
19 20 444.0
19 21 444.0
19 22 444.0
19 23 444.0
19 24 445.0
19 25 445.0
19 26 445.0
19 27 445.0
19 28 444.0
19 29 445.0
19 30 445.0
19 31 445.0
19 32 445.0
19 33 445.0
19 34 445.0
19 35 445.0
19 36 444.0
19 37 445.0
19 38 445.0
19 39 445.0
19 40 445.0
19 41 445.0
19 42 445.0
19 43 444.0
19 44 445.0
19 45 445.0
19 46 445.0
19 47 445.0
19 48 445.0
19 49 444.0
19 50 445.0
19 51 445.0
19 52 445.0
19 53 445.0
19 54 444.0
19 55 445.0
19 56 445.0
19 57 445.0
19 58 445.0
19 59 445.0
19 60 445.0
19 61 445.0
19 62 445.0
19 63 445.0
19 64 445.0
19 65 445.0
19 66 445.0
19 67 445.0
19 68 445.0
20 21 444.0
20 22 444.0
20 23 444.0
20 24 445.0
20 25 445.0
20 26 445.0
20 27 445.0
20 28 445.0
20 29 444.0
20 30 445.0
20 31 445.0
20 32 445.0
20 33 445.0
20 34 445.0
20 35 445.0
20 36 445.0
20 37 444.0
20 38 445.0
20 39 445.0
20 40 445.0
20 41 445.0
20 42 445.0
20 43 445.0
20 44 444.0
20 45 445.0
20 46 445.0
20 47 445.0
20 48 445.0
20 49 445.0
20 50 444.0
20 51 445.0
20 52 445.0
20 53 445.0
20 54 445.0
20 55 444.0
20 56 445.0
20 57 445.0
20 58 445.0
20 59 444.0
20 60 445.0
20 61 445.0
20 62 445.0
20 63 445.0
20 64 445.0
20 65 445.0
20 66 445.0
20 67 445.0
20 68 445.0
21 22 444.0
21 23 444.0
21 24 445.0
21 25 445.0
21 26 445.0
21 27 445.0
21 28 445.0
21 29 445.0
21 30 444.0
21 31 445.0
21 32 445.0
21 33 445.0
21 34 445.0
21 35 445.0
21 36 445.0
21 37 445.0
21 38 444.0
21 39 445.0
21 40 445.0
21 41 445.0
21 42 445.0
21 43 445.0
21 44 445.0
21 45 444.0
21 46 445.0
21 47 445.0
21 48 445.0
21 49 445.0
21 50 445.0
21 51 444.0
21 52 445.0
21 53 445.0
21 54 445.0
21 55 445.0
21 56 444.0
21 57 445.0
21 58 445.0
21 59 445.0
21 60 444.0
21 61 445.0
21 62 445.0
21 63 444.0
21 64 445.0
21 65 445.0
21 66 445.0
21 67 445.0
21 68 445.0
22 23 444.0
22 24 445.0
22 25 445.0
22 26 445.0
22 27 445.0
22 28 445.0
22 29 445.0
22 30 445.0
22 31 444.0
22 32 445.0
22 33 445.0
22 34 445.0
22 35 445.0
22 36 445.0
22 37 445.0
22 38 445.0
22 39 444.0
22 40 445.0
22 41 445.0
22 42 445.0
22 43 445.0
22 44 445.0
22 45 445.0
22 46 444.0
22 47 445.0
22 48 445.0
22 49 445.0
22 50 445.0
22 51 445.0
22 52 444.0
22 53 445.0
22 54 445.0
22 55 445.0
22 56 445.0
22 57 444.0
22 58 445.0
22 59 445.0
22 60 445.0
22 61 444.0
22 62 445.0
22 63 445.0
22 64 444.0
22 65 445.0
22 66 444.0
22 67 445.0
22 68 445.0
23 24 445.0
23 25 445.0
23 26 445.0
23 27 445.0
23 28 445.0
23 29 445.0
23 30 445.0
23 31 445.0
23 32 444.0
23 33 445.0
23 34 445.0
23 35 445.0
23 36 445.0
23 37 445.0
23 38 445.0
23 39 445.0
23 40 444.0
23 41 445.0
23 42 445.0
23 43 445.0
23 44 445.0
23 45 445.0
23 46 445.0
23 47 444.0
23 48 445.0
23 49 445.0
23 50 445.0
23 51 445.0
23 52 445.0
23 53 444.0
23 54 445.0
23 55 445.0
23 56 445.0
23 57 445.0
23 58 444.0
23 59 445.0
23 60 445.0
23 61 445.0
23 62 444.0
23 63 445.0
23 64 445.0
23 65 444.0
23 66 445.0
23 67 444.0
23 68 444.0
24 25 444.0
24 26 444.0
24 27 444.0
24 28 444.0
24 29 444.0
24 30 444.0
24 31 444.0
24 32 444.0
24 33 445.0
24 34 445.0
24 35 445.0
24 36 445.0
24 37 445.0
24 38 445.0
24 39 445.0
24 40 445.0
24 41 445.0
24 42 445.0
24 43 445.0
24 44 445.0
24 45 445.0
24 46 445.0
24 47 445.0
24 48 445.0
24 49 445.0
24 50 445.0
24 51 445.0
24 52 445.0
24 53 445.0
24 54 445.0
24 55 445.0
24 56 445.0
24 57 445.0
24 58 445.0
24 59 445.0
24 60 445.0
24 61 445.0
24 62 445.0
24 63 445.0
24 64 445.0
24 65 445.0
24 66 445.0
24 67 445.0
24 68 445.0
25 26 444.0
25 27 444.0
25 28 444.0
25 29 444.0
25 30 444.0
25 31 444.0
25 32 444.0
25 33 444.0
25 34 445.0
25 35 445.0
25 36 445.0
25 37 445.0
25 38 445.0
25 39 445.0
25 40 445.0
25 41 445.0
25 42 445.0
25 43 445.0
25 44 445.0
25 45 445.0
25 46 445.0
25 47 445.0
25 48 445.0
25 49 445.0
25 50 445.0
25 51 445.0
25 52 445.0
25 53 445.0
25 54 445.0
25 55 445.0
25 56 445.0
25 57 445.0
25 58 445.0
25 59 445.0
25 60 445.0
25 61 445.0
25 62 445.0
25 63 445.0
25 64 445.0
25 65 445.0
25 66 445.0
25 67 445.0
25 68 445.0
26 27 444.0
26 28 444.0
26 29 444.0
26 30 444.0
26 31 444.0
26 32 444.0
26 33 445.0
26 34 444.0
26 35 445.0
26 36 445.0
26 37 445.0
26 38 445.0
26 39 445.0
26 40 445.0
26 41 444.0
26 42 445.0
26 43 445.0
26 44 445.0
26 45 445.0
26 46 445.0
26 47 445.0
26 48 445.0
26 49 445.0
26 50 445.0
26 51 445.0
26 52 445.0
26 53 445.0
26 54 445.0
26 55 445.0
26 56 445.0
26 57 445.0
26 58 445.0
26 59 445.0
26 60 445.0
26 61 445.0
26 62 445.0
26 63 445.0
26 64 445.0
26 65 445.0
26 66 445.0
26 67 445.0
26 68 445.0
27 28 444.0
27 29 444.0
27 30 444.0
27 31 444.0
27 32 444.0
27 33 445.0
27 34 445.0
27 35 444.0
27 36 445.0
27 37 445.0
27 38 445.0
27 39 445.0
27 40 445.0
27 41 445.0
27 42 444.0
27 43 445.0
27 44 445.0
27 45 445.0
27 46 445.0
27 47 445.0
27 48 444.0
27 49 445.0
27 50 445.0
27 51 445.0
27 52 445.0
27 53 445.0
27 54 445.0
27 55 445.0
27 56 445.0
27 57 445.0
27 58 445.0
27 59 445.0
27 60 445.0
27 61 445.0
27 62 445.0
27 63 445.0
27 64 445.0
27 65 445.0
27 66 445.0
27 67 445.0
27 68 445.0
28 29 444.0
28 30 444.0
28 31 444.0
28 32 444.0
28 33 445.0
28 34 445.0
28 35 445.0
28 36 444.0
28 37 445.0
28 38 445.0
28 39 445.0
28 40 445.0
28 41 445.0
28 42 445.0
28 43 444.0
28 44 445.0
28 45 445.0
28 46 445.0
28 47 445.0
28 48 445.0
28 49 444.0
28 50 445.0
28 51 445.0
28 52 445.0
28 53 445.0
28 54 444.0
28 55 445.0
28 56 445.0
28 57 445.0
28 58 445.0
28 59 445.0
28 60 445.0
28 61 445.0
28 62 445.0
28 63 445.0
28 64 445.0
28 65 445.0
28 66 445.0
28 67 445.0
28 68 445.0
29 30 444.0
29 31 444.0
29 32 444.0
29 33 445.0
29 34 445.0
29 35 445.0
29 36 445.0
29 37 444.0
29 38 445.0
29 39 445.0
29 40 445.0
29 41 445.0
29 42 445.0
29 43 445.0
29 44 444.0
29 45 445.0
29 46 445.0
29 47 445.0
29 48 445.0
29 49 445.0
29 50 444.0
29 51 445.0
29 52 445.0
29 53 445.0
29 54 445.0
29 55 444.0
29 56 445.0
29 57 445.0
29 58 445.0
29 59 444.0
29 60 445.0
29 61 445.0
29 62 445.0
29 63 445.0
29 64 445.0
29 65 445.0
29 66 445.0
29 67 445.0
29 68 445.0
30 31 444.0
30 32 444.0
30 33 445.0
30 34 445.0
30 35 445.0
30 36 445.0
30 37 445.0
30 38 444.0
30 39 445.0
30 40 445.0
30 41 445.0
30 42 445.0
30 43 445.0
30 44 445.0
30 45 444.0
30 46 445.0
30 47 445.0
30 48 445.0
30 49 445.0
30 50 445.0
30 51 444.0
30 52 445.0
30 53 445.0
30 54 445.0
30 55 445.0
30 56 444.0
30 57 445.0
30 58 445.0
30 59 445.0
30 60 444.0
30 61 445.0
30 62 445.0
30 63 444.0
30 64 445.0
30 65 445.0
30 66 445.0
30 67 445.0
30 68 445.0
31 32 444.0
31 33 445.0
31 34 445.0
31 35 445.0
31 36 445.0
31 37 445.0
31 38 445.0
31 39 444.0
31 40 445.0
31 41 445.0
31 42 445.0
31 43 445.0
31 44 445.0
31 45 445.0
31 46 444.0
31 47 445.0
31 48 445.0
31 49 445.0
31 50 445.0
31 51 445.0
31 52 444.0
31 53 445.0
31 54 445.0
31 55 445.0
31 56 445.0
31 57 444.0
31 58 445.0
31 59 445.0
31 60 445.0
31 61 444.0
31 62 445.0
31 63 445.0
31 64 444.0
31 65 445.0
31 66 444.0
31 67 445.0
31 68 445.0
32 33 445.0
32 34 445.0
32 35 445.0
32 36 445.0
32 37 445.0
32 38 445.0
32 39 445.0
32 40 444.0
32 41 445.0
32 42 445.0
32 43 445.0
32 44 445.0
32 45 445.0
32 46 445.0
32 47 444.0
32 48 445.0
32 49 445.0
32 50 445.0
32 51 445.0
32 52 445.0
32 53 444.0
32 54 445.0
32 55 445.0
32 56 445.0
32 57 445.0
32 58 444.0
32 59 445.0
32 60 445.0
32 61 445.0
32 62 444.0
32 63 445.0
32 64 445.0
32 65 444.0
32 66 445.0
32 67 444.0
32 68 444.0
33 34 444.0
33 35 444.0
33 36 444.0
33 37 444.0
33 38 444.0
33 39 444.0
33 40 444.0
33 41 445.0
33 42 445.0
33 43 445.0
33 44 445.0
33 45 445.0
33 46 445.0
33 47 445.0
33 48 445.0
33 49 445.0
33 50 445.0
33 51 445.0
33 52 445.0
33 53 445.0
33 54 445.0
33 55 445.0
33 56 445.0
33 57 445.0
33 58 445.0
33 59 445.0
33 60 445.0
33 61 445.0
33 62 445.0
33 63 445.0
33 64 445.0
33 65 445.0
33 66 445.0
33 67 445.0
33 68 445.0
34 35 444.0
34 36 444.0
34 37 444.0
34 38 444.0
34 39 444.0
34 40 444.0
34 41 444.0
34 42 445.0
34 43 445.0
34 44 445.0
34 45 445.0
34 46 445.0
34 47 445.0
34 48 445.0
34 49 445.0
34 50 445.0
34 51 445.0
34 52 445.0
34 53 445.0
34 54 445.0
34 55 445.0
34 56 445.0
34 57 445.0
34 58 445.0
34 59 445.0
34 60 445.0
34 61 445.0
34 62 445.0
34 63 445.0
34 64 445.0
34 65 445.0
34 66 445.0
34 67 445.0
34 68 445.0
35 36 444.0
35 37 444.0
35 38 444.0
35 39 444.0
35 40 444.0
35 41 445.0
35 42 444.0
35 43 445.0
35 44 445.0
35 45 445.0
35 46 445.0
35 47 445.0
35 48 444.0
35 49 445.0
35 50 445.0
35 51 445.0
35 52 445.0
35 53 445.0
35 54 445.0
35 55 445.0
35 56 445.0
35 57 445.0
35 58 445.0
