150 544
67 147 1
103 147 1
109 147 1
127 147 1
9 148 1
14 148 1
55 148 1
56 148 1
62 148 1
99 148 1
7 149 1
17 149 1
23 149 1
34 149 1
38 149 1
41 149 1
49 149 1
80 149 1
14 150 1
23 150 1
35 150 1
46 150 1
68 150 1
95 150 1
112 150 1
138 150 1
140 150 1
